status,issue,title,validator comment 1,validator comment 2,validator comment 3,root cause 1,root cause 2,root cause 3,merged root cause,primary finding,proposed root cause group,
Unsatisfactory,findings-55,Configuring ETH yield for LockManager may unknowingly fail,Call sucess not validated,OOS,Out of scope. May be worth mentioning to sponsor,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/BaseBlastManager.sol#L40-L47,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/BaseBlastManager.sol#L40-L47,,,
Unsatisfactory,findings-58,Gas is configured as claimable but cannot be claimed,Contract does not have logic to claim blast rewards.,,Incorrect. Yield can be claimed by admins,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/BaseBlastManager.sol#L38,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/BaseBlastManager.sol#L38,,,
Unsatisfactory,findings-30,Lock manager cannot claim its ETH yield and will lose if forever,Contract does not have logic to claim blast rewards.,,Out of scope. May be worth mentioning to sponsor,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/BaseBlastManager.sol#L38,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/BaseBlastManager.sol#L38,,,
Unsatisfactory,validation-605,Uniform USD Price Update for Multiple Tokens in `_execUSDPriceUpdate` Function,Design decision,,"Overinflated severity (edge case, but worth checking)",,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L177-L179,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L177-L179,,,
Unsatisfactory,validation-180,It's not possible to get enough NFTs,Design decision,,Overinflated severity. The protocol expects users to mint < type(uint32).max,,,,,,,
Unsatisfactory,validation-599,Locking Tokens Outside `Lockdrop` Period Without Benefits,Design decision + user mistake?.,,Invalid. Users will receive schnibbles as rewards,,,,,,,
Unsatisfactory,validation-477,"The Remainder Mechanism Forces User Actions and Locks Funds Unintended for NFT Purchase, Should Be Replaced with Slippage and Refund at Purchase",Design decision.,inflated severity,,,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L343-L347,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L361-L370","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L343-L347,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L361-L370",,,
Unsatisfactory,validation-151,User cannot withdraw his remainder,Design Decision. User will need to wait for following lockdrop event,,Users can't unlock their remainder tokens,,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L401-L427,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L379","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L401-L427,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L379",,,
Unsatisfactory,validation-377,LockDrop end variable is not used to unlock the token,Design decisions. Users can set lock durations that ends before the lockDrop ends,,"Invalid. end variable is used to determine the lockbox duration, not the lock duration of users",,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L354,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L354,,,
Unsatisfactory,findings-53,Munchables can be acquired using a flash loan,Frontrun configuration to avoid boundaries.,,Incorrect. In order to mint 0 >= block.timestamp if no configuration was set,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L356C12-L360C49,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L98",,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L356C12-L360C49,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L98",,,
Unsatisfactory,validation-40,Protocol assumes support for `balance changing outside transfers` tokens but in reality using this would break protocol,GPT,,"Other rebasing tokens listed as a ""Mistake"" by the sponsor in the Readme",,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L423",,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L423",,,
Unsatisfactory,validation-93,Lack of Access Control: Manipulation of Roles when Proposing USD Price,GPT,,Overinflated severity. Assumes malicious price feed,,,,,,,
Unsatisfactory,validation-87,Missing Setter Function Initialization in LockManager Constructor,GPT,,Invalid. No clear impact,,,,,,,
Unsatisfactory,validation-370,Inconsistent Initial Approval Handling in `proposeUSDPrice()`,GPT,,The check to prevent approving one's proposal avoids double voting,,,,,,,
Unsatisfactory,validation-297,approveUSDPrice(uint256)' Function Contains Ineffective 'revert ProposerCannotApproveError()',GPT,,Invalid. Proposer accounts for a positive vote,,,,,,,
Unsatisfactory,validation-559,flaw Due to Uninitialized Loop in getLockedWeightedValue,GPT,,Incorrect. Default initialized values for uint is 0,,,,,,,
Unsatisfactory,validation-294,Incorrect Assumption in `setUSDThresholds` Function May Lead to Unintended Behavior and Proposal Inconsistencies,GPT,,Invalid. The address(0) check is valid,,,,,,,
Unsatisfactory,validation-290,Insufficient Condition in `onlyConfiguredToken` Modifier May Cause Unintended Reverts for Configured Tokens with Zero `nftCost`,GPT,,Admin error. Assumes token configured with nftCost = 0,,,,,,,
Unsatisfactory,validation-547,Fail Handling Players with No Locked Tokens,GPT,,Clearly overinflated severity. No actual impact,,,,,,,
Unsatisfactory,validation-29,Read-Only-Re-entrancy if read in other functions starting from getLockedWeightedValue,GPT,,Overinflated severity. Burden of proof. No viable re-entrancy vector exploitable by a user with impact,,,,,,,
Unsatisfactory,validation-193,Potential Reentrancy Vulnerability in proposeUSDPrice Function,GPT,,Proof of concept does not pass the burden of proof test. It doesn't explain how a re-entrancy would be exploitable,,,,,,,
Unsatisfactory,validation-584,Integer Overflow in `LockManager::setLockDuration` potentially leading to unexpected behavior.,GPT,inflated severity,Invalid. duration < MaxLockDuration,,,,,,,
Unsatisfactory,validation-212,Incorrect Incrementation of `_usdProposalId` Leads to Approval Tracking Issues,GPT,,Proof of concept does not pass the burden of proof test. No demonstrated impact,,,,,,,
Unsatisfactory,validation-552,Lack of Validation for `_price` Parameter in `proposeUSDPrice` Function,GPT,,Clearly overinflated severity. Assumes error in proposal + error in majority of voting,,,,,,,
Unsatisfactory,validation-332,Improper Handling of Token Decimal Precision in `LockManager` Contract,Impact description is too vague. Code snippets makes no sense,,Invalid. Assumes admin error when setting prices for tokens with < decimals,,,,,,,
Unsatisfactory,validation-98,user can unlocked token in the same unlock time due to the operator used to check against block.timestamp.,Impact is not clear in the report. At best QA.,,Invalid. Assumes lock duration == 0,,,,,,,
Unsatisfactory,validation-533,`lockRecipient` and `onBehalfOf` address could be same.,Impact is not clear. Low quality report.,"invalid, transfer does not happen from address(this)",Invalid. No actual impact,,,,,,,
Unsatisfactory,validation-338,User unlockTime update error,Incorrect unlockTime computation,IQ,Low effort,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L265C17-L267C39,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L257-L258,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L257-L258,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L265C17-L267C39",,,
Unsatisfactory,validation-562,Spamming wrong price could disrupt protocol stability,Invalid,,Invalid. Proposals can't be enacted when one is currently being executed,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L157-L158,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L157-L158,,,
Unsatisfactory,validation-107,Weird WETH behavior on blast L2,Invalid,,"Invalid. The ""weird"" behaviour doesn't affect this contract. _tokenOwner != address(this) in the transferFrom. Users are expected to approve the contract",,,,,,,
Unsatisfactory,validation-373,`_lock()` always revert due to special behaviour of `weth.transferFrom()` in BLAST,Invalid,,"Invalid. The ""weird"" behaviour doesn't affect this contract. _tokenOwner != address(this) in the transferFrom. Users are expected to approve the contract",,,,,,,
Unsatisfactory,validation-11,"Due to WETH transfer compatibility issue on Blast, users will not be able to lock their WETH",Invalid,,"Invalid. The ""weird"" behaviour doesn't affect this contract. _tokenOwner != address(this) in the transferFrom. Users are expected to approve the contract",,,,,,,
Unsatisfactory,validation-217,Incorrect calculations of the number of NFTs and the remainder when the `quantity` is less than `configuredToken.nftCost`.,Invalid,,Invalid. Remainder keeps track of unused funds,,,,,,,
Unsatisfactory,validation-500,any ERC20 asset sent directly into the contract will be lost forever as there's no mechanism to retrieve them,Invalid,inflated severity,User error,,,,,,,
Unsatisfactory,validation-239,The protocol does not check for a zero duration,Invalid,inflated severity,Incorrect. The POC sets a minLockDuration = 0 which would be an admin error,,,,,,,
Unsatisfactory,validation-379,Missing `notPaused` modifier,Invalid,,Overinflated severity and the recommendation can do more harm than good. Pausing price updates can affect harvest in unlock which is not pausable,,,,,,,
Unsatisfactory,validation-15,lockOnBehalf() is operating on the tokens of msg.sender,Invalid,,Invalid. The caller of lockOnBehalf is the one locking their funds,,,,,,,
Unsatisfactory,validation-299,Incorrect Condition in `_execUSDPriceUpdate` Function May Cause Inconsistent USD Price Updates,Invalid,,Invalid. The intention seems to be that the token has been configured,,,,,,,
Unsatisfactory,validation-591,Unexpected Revert Behavior in receive() Function and Ether Handling Vulnerability in _lock Function,Invalid,,Invalid. The revert in the receive doesn't affect payable functions from receiving ETH,,,,,,,
Unsatisfactory,validation-4,LockManager.sol can receive ETH but has no withdraw function for it,Invalid,,Incorrect. The functions will revert,,,,,,,
Unsatisfactory,validation-51,configureLockdrop does not set the MinlockDuration allowing users to unlock at anytime,Invalid,,User can create a lock < minLockDuration when lockdrop is not active,,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L245-L249,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L349-L351","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L245-L249,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L349-L351",,,
Unsatisfactory,validation-301,Uninitialized Address Member in `LockedTokenWithMetadata` Struct Causes Unexpected Behavior or Errors in `getLocked` Function,Invalid,,Invalid claims,,,,,,,
Unsatisfactory,validation-291,Incorrect Calculation of `minLockDuration` May Result in Negative Value and Security Vulnerabilities,Invalid,,Invalid. The function would revert with underflow,,,,,,,
Unsatisfactory,validation-303,Incorrect Calculation of `numberNFTs` Variable Leads to Users Receiving Insufficient NFTs,Invalid,,Invalid. Remainder keeps track of unused funds,,,,,,,
Unsatisfactory,validation-302,Insufficient Contract Balance Handling in unlock Function Causes Potential Loss of Funds and Inconsistent State,Invalid,,Reported by bot M-2,,,,,,,
Unsatisfactory,validation-408,The user cannot lock their tokens due to the wrong implementation of the zero address check.,Invalid,,Invalid. The 0 address represents the native token which doesn't have allowance,,,,,,,
Unsatisfactory,validation-295,Incorrect Incrementation of `_usdProposalId` Leads to Inconsistent Approval Tracking and Potential Unauthorized Price Updates,Invalid,,Incorrect. The function can't be called again and again when there is an in progress proposal,,,,,,,
Unsatisfactory,validation-44,Players can call lock/unlock at will with zero amount,Invalid,,Adversary can forceHarvest other users,,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L341,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L293","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L341,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L293",,,
Unsatisfactory,validation-88,mapping - deletion,Invalid,,"Possible report improvement (since it doesn't show a real impact). approvals/disapprovals are mappings that would not be deleted in usdUpdateProposal, and may prevent voting for a second time because of the usdUpdateProposal.approvals[msg.sender] and usdUpdateProposal.disapprovals[msg.sender] checks",,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L161,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L238,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L525,https://github.com/code-423n4/2024-05-munchables/blob/main/src/interfaces/ILockManager.sol#L65-L66","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L161,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L238,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L525,https://github.com/code-423n4/2024-05-munchables/blob/main/src/interfaces/ILockManager.sol#L65-L66",,,
Unsatisfactory,validation-323,proposal  approve pass rate and disapprove pass rate are different,Invalid,,Invalid. The recommendation says what the code does,,,,,,,
Unsatisfactory,validation-84,Protocol's logic in regards to an NFT cost would cause the over/undervaluation of a locked position with time,Invalid,,,,,,,,,
Unsatisfactory,validation-412,Allowance cannot be used to unlock,Invalid,,Incorrect. Misuse of allowance suggested,,,,,,,
Unsatisfactory,validation-258,Players Who Lock Value Less Than the NFT Cost Won't Receive Any NFT during the lock period,Invalid,,Overinflated severity + false claims (nftPrice can be consulted),,,,,,,
Unsatisfactory,validation-609,Players May Incur Losses Due to Price Discrepancy Between `nftCost` and `USD` Value of Configured Tokens,Invalid,inflated severity,"Assumes the admin won't update the nft price regularly. But it is a fair claim, since price discrepancies will always happen, and the use of an oracle would be recommended",,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L115-L127,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L363-L369","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L115-L127,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L363-L369",,,
Unsatisfactory,validation-465,USD proposals will never be proposed due to wrong implementation of zero check.,Invalid,,Invalid. The recommendation will break proposals,,,,,,,
Unsatisfactory,validation-607,Lack of Revert When DISAPPROVE_THRESHOLD Is Not Reached,Invalid,,Invalid. The suggestion would not allow to cast negative votes,,,,,,,
Unsatisfactory,validation-277,Incorrect Weighted Average Calculation in getLockedWeightedValue,Invalid,,"Invalid. The function calculates locked weighted value, not average",,,,,,,
Unsatisfactory,validation-612,approveUSDPrice() increases usdUpdateProposal.approvalsCount even if approve threshold is not reached,Invalid,,Invalid. Approvals should be counted until they reach the threshold,,,,,,,
Unsatisfactory,validation-534,Users cannot withdraw their locked tokens if the contract is paused,Invalid,,Users can't unlock their tokens when contract is paused,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L404,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L404,,,
Unsatisfactory,validation-287,Missing Handling of Unapproved USD Price Update Proposals Leads to Stale or Inconsistent Data,Invalid,,"Overinflated severity (edge case, but worth checking)",,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L177-L179,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L177-L179,,,
Unsatisfactory,validation-310,Users receive incorrect amount of rewards when USD value is updated,Invalid,OOS/intended functionality,Different rewards at different times depending on the price,,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/AccountManager.sol#L366,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L476-L482","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/AccountManager.sol#L366,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L476-L482",,,
Unsatisfactory,validation-102,Lack of Validation for `nftCost` in `configureToken` Function,Invalid,,Admin error. Assumes token configured with nftCost = 0,,,,,,,
Unsatisfactory,validation-336,Automatic Approval by Proposer in proposeUSDPrice Function Reduces Required Approvals,Invalid,,The proposer signals a positive vote when proposing,,,,,,,
Unsatisfactory,validation-483,Users can withdraw the native token by passing a zero address in `_unlock`.,Invalid,,Invalid. The 0 address represents the native token,,,,,,,
Unsatisfactory,validation-89,Reentrancy Vulnerability in unlock Function,Invalid,,Overinflated severity. Burden of proof. No viable re-entrancy vector exploitable by a user with impact,,,,,,,
Unsatisfactory,validation-471,"The `lockedToken.quantity` can be unlinked from `nftOverlord.unrevealedNFTs` (quantity will be greater) when a user lock outside of the `lockdrop`, resulting in fewer received `MunchableNFTs`",Invalid,,Remainder is reset if locked outside of lockbox period,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L391,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L391,,,
Unsatisfactory,validation-195,Quick executing `_execUSDPriceUpdate()` upon reaching the `APPROVE_THRESHOLD` prevents accumulating sufficient disapproval votes to reject the proposal and leads to the establishment of a price that should have been rejected,Invalid,,Admin error by configuring inconsistent thresholds,,,,,,,
Unsatisfactory,validation-426,Lock will not update user position correctly and can cause theft of funds,Invalid,,Invalid. lockedToken and lockedTokens server different purpouses,,,,,,,
Unsatisfactory,validation-216,Incorrect Assignment of tokenOwner Variable in lockOnBehalf Function,Invalid,,Invalid. User error + incorrect recommendation,,,,,,,
Unsatisfactory,validation-17,Any attempt to lock ETH fails,Invalid,,Invalid. The revert in the receive doesn't affect payable functions from receiving ETH,,,,,,,
Unsatisfactory,validation-223,Unintended Update of USD Prices for Token Contracts with Non-Zero `nftCost`,Invalid,,Invalid. Assumes nftCost = 0 with a usd pricing,,,,,,,
Unsatisfactory,validation-134,"Tokens can be locked outside the ""Lockdrop timeframe"".",Invalid,,Invalid. Expected behaviour (users just won't get the boost of minting),,,,,,,
Unsatisfactory,validation-538,unlock function also uses notpaused modifier thus it can prevent the user to withdraw their tokens.,Invalid,,Users can't unlock their tokens when contract is paused,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L404,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L404,,,
Unsatisfactory,validation-283,"A price feed role owner can remove previously set proposed USD prices at will by constantly setting new proposals and deleting the old one, possibly never allowing a proposal to actually ever go through",Invalid,,Overinflated severity. Malicious trusted role (disregarded by sponsor for admin and for price feeds),,,,,,,
Unsatisfactory,validation-176,Thresholds for approving and disapproving proposals cannot be properly set because of the incorrect datatype,Invalid,,Overinflated severity. Assumes > 50 feeds per role,,,,,,,
Unsatisfactory,validation-155,Incorrect `deltaDecimal` Calculations in `getLockedWeightedValue` Resulting in Zero Value,Invalid.,,Invalid. Price is in 1e18 units,,,,,,,
Unsatisfactory,validation-198,The protocol does not implement the Blast yield claim method when rewardsManagerAddress is empty,Invalid.,,Out of scope. May be worth mentioning to sponsor,,,,,,,
Unsatisfactory,validation-20,Potential Smart Contract Configuration and Security Risks in Blockchain Deployment Script,Invalid.,,Out of scope / Generic recommendations,,,,,,,
Unsatisfactory,validation-182,WETH compatibility issue on Blast chain,Invalid.,,"Invalid. The ""weird"" behaviour doesn't affect this contract. _tokenOwner != address(this) in the transferFrom. Users are expected to approve the contract",,,,,,,
Unsatisfactory,validation-553,InvalidLockDurationError revert can cause a block for users when use lock method,Invalid.,,Invalid. Users would just have to choose a duration within the new limit. Also assumes that admin will change duration during lockbox,,,,,,,
Unsatisfactory,validation-219,Incorrect Handling of Remainder Value in getLocked Function Leads to Inconsistent Contract State and Misleading User Experience,Invalid.,,Proof of concept does not pass the burden of proof test. No actual impact mentioned,,,,,,,
Unsatisfactory,validation-545,USD price proposer can double vote for the USD price he proposed.,Invalid. approvals mapping is updated and checked.,,,,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L233,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L177-L211","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L233,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L177-L211",,,
Unsatisfactory,validation-392,Yeild for `ETH` will lost,Invalid. From readme it says WETH and USDB,,Out of scope. Worth checking with sponsor,,,,,,,
Unsatisfactory,validation-317,`lastlockTime` isnt updated when users call `setLockDuration()`,Invalid. lastLockTime is when you lock tokens. It fails to identify the root cause outlined in 338 and similars,,Users can reduce the lock time for locked tokens,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L257-L258,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L257-L258,,,
Unsatisfactory,validation-544,Users can gain rewards from unlock method more than it should be,Invalid. Rewards are computed from the already passed time.,,,,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L414,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/AccountManager.sol#L372,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/AccountManager.sol#L366","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L414,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/AccountManager.sol#L372,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/AccountManager.sol#L366",,,
Unsatisfactory,validation-542,unlock with partial quantity can cause user loss of rewards.,Invalid. Rewards are computed with the full quantity.,,,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L414,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L414,,,
Unsatisfactory,validation-528,Lack of support for native USDB/WETH in `LockManager.sol`,Invalid. The are configured to not rebase,,USDB/WETH are configured as CLAIMABLE and can be claimed by admins,,,,,,,
Unsatisfactory,validation-512,User will lose NFTs due to auto rebasing of USDB/WETH.,Invalid. The are configured to not rebase,,"USDB/WETH are configured as CLAIMABLE and can be claimed by admins. Other rebasing tokens listed as a ""Mistake"" by the sponsor in the Readme",,,,,,,
Unsatisfactory,validation-446,Rebasing Tokens USDB and WETH aren't handled correctly by lockManager,Invalid. The are configured to not rebase,,"USDB/WETH are configured as CLAIMABLE and can be claimed by admins. Other rebasing tokens listed as a ""Mistake"" by the sponsor in the Readme",,,,,,,
Unsatisfactory,validation-74,Wrong calculation of quantity and remainder leads to loss of fund,Invalid. The code is correct.,,Invalid. Remainder keeps track of unused funds,,,,,,,
Unsatisfactory,validation-536,configuredTokenContracts can be blocked from updating unlockTime in setLockDuration,Invalid. The current design is based on only having one lockDuration.,,One tocken lock can affect others. (TBD if this is meant by the Main Invariants),,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L252,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L260","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L252,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L260",,,
Unsatisfactory,validation-305,Unauthorized Token Locking in `lockOnBehalf` Function Allows Malicious Actors to Lock Tokens on Behalf of Other Users Without Permission,Invalid. USDB and WETH are configured to not rebase.,,Adversary can prolong locking time of other users,,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L293,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L423","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L293,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L423",,,
Unsatisfactory,validation-94,Incompatibility of LockManager Contract with Blast's Rebasing Mechanism,Invalid. USDB and WETH are configured to not rebase.,,"USDB/WETH are configured as CLAIMABLE and can be claimed by admins. Other rebasing tokens listed as a ""Mistake"" by the sponsor in the Readme",,,,,,,
Unsatisfactory,validation-8,The yield of `USDB` and `WETH` will be locked in the `LockManager`,Invalid. USDB and WETH are configured to not rebase.,,"USDB/WETH are configured as CLAIMABLE and can be claimed by admins. Other rebasing tokens listed as a ""Mistake"" by the sponsor in the Readme",,,,,,,
Unsatisfactory,validation-12,Accrued Yield Lost Due to Rebasing Tokens (USDB) in Lock Mechanism,Invalid. USDB and WETH are configured to not rebase.,,"USDB/WETH are configured as CLAIMABLE and can be claimed by admins. Other rebasing tokens listed as a ""Mistake"" by the sponsor in the Readme",,,,,,,
Unsatisfactory,validation-319,USDB and WETH yield will be lost,Invalid. USDB and WETH rebasing is configured to not rebase,,USDB/WETH are configured as CLAIMABLE and can be claimed by admins,,,,,,,
Unsatisfactory,validation-256,WETH/USDB rebasing issue in blast,Invalid. USDB and WETH rebasing is configured to not rebase,,USDB/WETH are configured as CLAIMABLE and can be claimed by admins,,,,,,,
Unsatisfactory,validation-128,Inaccurate Token Calculation for Rebasing Tokens,Invalid. USDB and WETH rebasing is configured to not rebase,Blast,USDB/WETH are configured as CLAIMABLE and can be claimed by admins,,,,,,,
Unsatisfactory,validation-396,Potential Loss of Rebasing Rewards in LockingMultiRewards Contract,Invalid. USDB and WETH rebasing is configured to not rebase,Blast,USDB/WETH are configured as CLAIMABLE and can be claimed by admins,,,,,,,
Unsatisfactory,validation-572,Rebasing token USDB is not being handled properly,Invalid. USDB and WETH rebasing is configured to not rebase,,USDB/WETH are configured as CLAIMABLE and can be claimed by admins,,,,,,,
Unsatisfactory,validation-353,Wrong handling of rebasing tokens (USDB),Invalid. USDB is configured to not rebase,,"USDB/WETH are configured as CLAIMABLE and can be claimed by admins. Other rebasing tokens listed as a ""Mistake"" by the sponsor in the Readme",,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L423",,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L423",,,
Unsatisfactory,validation-109,Protocol is not compatible with tokens more than 18 decimals,Issues with > 18 or < 6 decimals.,insufficient quality,The code doesn't expect tokens > 18 decimals. Sponsor confirmation,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L473,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L473,,,
Unsatisfactory,validation-184,Protocol doesn't follow documentation. While docs states it supports low decimal tokens - protocol will return incorrect result for low decimal tokens,Issues with > 18 or < 6 decimals.,,Assumes admin error by setting the same price to tokens with != decimals,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L473,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L473,,,
Unsatisfactory,validation-304,Risk of Inaccurate Locked Weighted Value Due to Unsupported Decimals,Issues with > 18 or < 6 decimals.,,The code doesn't expect tokens > 18 decimals. Sponsor confirmation,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L473,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L473,,,
Unsatisfactory,validation-300,Incorrect Calculation of `deltaDecimal` Variable in `getLockedWeightedValue` Function Causes Inaccurate Weighted Values for Tokens with More Than 18 Decimal Places,Issues with > 18 or < 6 decimals.,,The code doesn't expect tokens > 18 decimals. Sponsor confirmation,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L473,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L473,,,
Unsatisfactory,validation-518,` getLockedWeightedValue` breaks if tokens have more than 18 decimals or fewer than 6 decimals,Issues with > 18 or < 6 decimals.,,Assumes admin error by setting the same price to tokens with != decimals. The code doesn't expect tokens > 18 decimals. Sponsor confirmation,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L473,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L473,,,
